Item ID,translated_item_name,category
3263831000012322009,ITTEFAQ DEFORMED BARS 14 MM * 12 M - KSA,Metals & Steel
3263831000012322017,ITTEFAQ DEFORMED BARS 25 MM * 12 M - KSA,Metals & Steel
3263831000012443125,CHROME OXIDE PIGMENT COLORTHERM GREEN GN,Metals & Steel
3263831000012443127,IRON OXIDE PIGMENT BAYFERROX BLACK 330,Construction Materials
3263831000012443123,IRON OXIDE PIGMENT BAYFERROX YELLO 920,Metals & Steel
3263831000012443129,IRON OXIDE PIGMENT BAYFERROX RED 110,Office & Furniture
3263831000012442516,White Cement - RAK Jumbo Bag,Metals & Steel
3263831000012442514,White Cement - RAK Jumbo Bag,Construction Materials
3263831000012537007,CALCIUM CARBONATE 45 MIC 1.5 MT J/B,Safety & Fire Protection
3263831000012537009,SILICA SAND 0.1 - 1.2 MM 1.5 MT J/B,Construction Materials
3263831000012576017,Dortaus of flowers 10*30*50 cm,Office & Furniture
3263831000012576019,Interclock Holland 20*10*6 cm,Tools & Hardware
3263831000012576015,Payra parallel 15*30*50 cm,Construction Materials
3263831000012609003,Concrete Master GL-0612,Construction Materials
3263831000012639011,"Cisco 5520 Wireless Controller w/rack mounting kit, Part No: C9800-L-C-k9",Electrical & Lighting
3263831000012639013,Cisco Business 48port Un-Managed Switch,Electrical & Lighting
3263831000012624019,A 250 -watt sodium osram,Electrical & Lighting
3263831000012624027,Trans 150 Shawabi candles,Electrical & Lighting
3263831000012624013,400 sodium candles,Electrical & Lighting
3263831000012624021,Agnir 400 WW Shawabi,Tools & Hardware
3263831000012624029,Gwlb 12m cable,Electrical & Lighting
3263831000012624017,7e Holder Ceramic,Office & Furniture
3263831000012624025,Trans 400 Shawabi candles,Electrical & Lighting
3263831000012624015,150 watt sodium,Safety & Fire Protection
3263831000012624023,Timer is a Turkish astronomical time,Miscellaneous & Logistics
3263831000012612017,ELIE SAAB WASHBASIN 60X50 H12 MATT WHITE RAKSOLID,Electrical & Lighting
3263831000012612025,ELIE SAAB WALL HUNG SHELF RAIL (LEFT HAND) MATT BLACK,Office & Furniture
3263831000012612033,ELIE SAAB VANITY 80X50 H35CM FINISHING TOP 80CM MATT GREY,Office & Furniture
3263831000012612041,ELIE SAAB DUAL FLUSH PUSH PLATE (FOR RAK-ECOFIX MODULES) MATT GOLD,Electrical & Lighting
3263831000012612049,ELIE SAAB SHOWER DRIN CHANNEL OUTLET ( TILE BEARING ),Electrical & Lighting
3263831000012612057,Kludi RAK Click Clack Waste Fitting 1 1/4 inch with over flow hole Chrome Finish,Plumbing & HVAC
3263831000012612065,KLUDI RAK Hand-held shower with quick lime deposit cleaning system Chrome Finish,Plumbing & HVAC
3263831000012612073,KLUDI RAK ABS shattaf with hose and holder Chrome Finish,Tools & Hardware
3263831000012612081,RAK-MORNING WATER CLOSET RIMLESS CLOSE COUPLED BACK OPEN S-TRAP 66CM WATER CLOSET TANK Soft Close Se,Plumbing & HVAC
3263831000012612019,ELIE SAAB VANITY 120X50 H35CM FINISHING TOP 120CM MATT GREY,Office & Furniture
3263831000012612027,ELIE SAAB WALL HUNG SHELF RAIL (RIGHT HAND) MATT BLACK,Office & Furniture
3263831000012612035,ELIE SAAB VANITY 60X50 H35CM MATT GREY,Office & Furniture
3263831000012612043,ELIE SAAB BRASS SHATAFF ( WITH FLEX HOSE AND HOLDER) MATT GOLD PVD,Electrical & Lighting
3263831000012612051,ELIE SAAB VANITY 80X50 H35CM MATT GREY,Office & Furniture
3263831000012612059,Kludi RAK single lever basin mixer DN 15 single hole mounted solid lever Chrome Finish,Plumbing & HVAC
3263831000012612067,KLUDI RAK Adjustable Shower Bracket Wall mounted Chrome plated ABS Chrome Finish,Plumbing & HVAC
3263831000012612075,KLUDI RAK Brass angle valve 1/4 Turn Chrome Finish,Plumbing & HVAC
3263831000012612015,ELIE SAAB WASHBASIN 80X50 H12 MATT WHITE RAKSOLID,Plumbing & HVAC
3263831000012612023,ELIE SAAB VANITY 80X50 H35CM FINISHING TOP 80CM MATT GREY,Metals & Steel
3263831000012612031,"ELIE SAAB DROP-IN WASHBASIN 80X50 H1,5 MATT WHITE RAKSOLID",Office & Furniture
3263831000012612039,ELIE SAAB RIMLESS WALL HUNG WC WITH HIDDEN FIXATIONS 52Cm SOFT CLOSE SEAT COVER WITH QUICK RELEASE M,Office & Furniture
3263831000012612047,KLUDI RAK Floor Drain (150 x 150 mm) GOLD PVD,Metals & Steel
3263831000012612055,Kludi RAK bottle trap 1 1/4 inch G 1 1/4 inch x 32 mm Chrome Finish,Plumbing & HVAC
3263831000012612063,KLUDI RAK single lever bath and shower mixer DN 15 wall fastening Chrome Finish,Plumbing & HVAC
3263831000012612071,KLUDI RAK Floor Drain (150 x 150 mm) With heavy steel mesh Chrome Finish,Construction Materials
3263831000012612079,KLUDI RAK paper holder wall fastening with screws and dowels Chrome Finish,Office & Furniture
3263831000012612021,ELIE SAAB VANITY 100X50 H35CM FINISHING TOP 100CM MATT GREY,Office & Furniture
3263831000012612029,ELIE SAAB MIRROR WITH NO FRAME 60CM LIGHT (4000K),Electrical & Lighting
3263831000012612037,ELIE SAAB MIRROR WITH NO FRAME 80CM LIGHT (4000K),Electrical & Lighting
3263831000012612045,ELIE SAAB ANGLE VALVE FOR SHATAFF MATT GOLD PVD,Miscellaneous & Logistics
3263831000012612053,RAK-MORNING WALL HUNG WASH BASIN ALPINE WHITE 400X500 MM,Construction Materials
3263831000012612061,KLUDI RAK Brass angle valve 1/4 Turn Chrome Finish,Plumbing & HVAC
3263831000012612069,KLUDI RAK hose plastic coated 1/2 inch x 1/2 inch x 1600,Plumbing & HVAC
3263831000012612077,KLUDI RAK towel ring wall fastening with screws and dowels Chrome Finish,Tools & Hardware
3263831000012629015,Copper Bus Bar 20*10,Electrical & Lighting
3263831000012629013,Copper Bus Bar 15*10,Electrical & Lighting
3263831000012762027,Saudi arms view of 16 Melm (al -Sadd),Security & Access Control
3263831000012762025,Hadid Saudi arms 12 (al -Sadd),Security & Access Control
3263831000012840009,JA PANEL 580W N-TYPE BIFACIAL لو,Electrical & Lighting
3263831000012868003,Interlock 6*10*20(Grey),Metals & Steel
3263831000012852017,Black iron sheet 1220*2440 mm thick 11.8 mm,Construction Materials
3263831000012852025,Black iron sheet size 1220 *2440 mm thick 3.8,Construction Materials
3263831000012852019,Black iron sheet 1220*2440 mm thick 9.8 mm,Metals & Steel
3263831000012852027,Black iron sheet 1220*2440 mm thick 20 mm,Tools & Hardware
3263831000012852015,Black iron sheet 1220*2440 mm thick 14 mm,Construction Materials
3263831000012852023,Black iron sheet 1220*2440 mm thick 5.8 mm,Construction Materials
3263831000012852013,Black iron sheet 1220*2440 mm thick 16 mm,Construction Materials
3263831000012852021,Black iron sheet 1220*2440 mm thick 7.8 mm,Construction Materials
3263831000012879005,APC Smart-UPS SRT 10KVA 230V,Electrical & Lighting
3263831000012879013,Cisco SFP-10G-SR 10Gb/s SFP Transceiver module,Electrical & Lighting
3263831000012879007,"Catalyst 9500 48-port 10G Bundle, Network Essentials",Electrical & Lighting
3263831000012879003,APC Smart-UPS RT 20kVA RM 230V,Electrical & Lighting
3263831000012879011,"CISCO ACCESS POINT , AP18321-E-K9",Electrical & Lighting
3263831000012879009,"CISCO CBS350 Managed 48-port GE, Full PoE+ (740W), 4x10G",Electrical & Lighting
3263831000013016029,"Iron Arm, Saudi SABIC, 20 mm * 12 m",Metals & Steel
3263831000013016023,Iron Armile Saudi SABIC 12 mm * 12 m,Construction Materials
3263831000013016031,"Iron Arm, Saudi SABIC, 25 mm * 12 m",Metals & Steel
3263831000013016027,"Iron, a Saudi, SABIC reinforcement, 16 mm * 12 m",Metals & Steel
3263831000013016025,"Iron Arm, Saudi SABIC, 14 mm * 12 m",Security & Access Control
3263831000013141086,STEEL REBAR 25MM,Construction Materials
3263831000013147071,8 -inch iron pipe 8.18 length 12 m,Construction Materials
3263831000013147069,Steel Iron 8 inch thick 4.8 length 12 m,Construction Materials
3263831000013143111,Black iron sheet 1220*2440 mm thick 16 mm,Metals & Steel
3263831000013143119,Black iron sheet 1220*2440 mm thick 7.8 mm,Construction Materials
3263831000013143113,Black iron sheet 1220*2440 mm thick 14 mm,Construction Materials
3263831000013143121,Black iron sheet 1220*2440 mm thick 5.8 mm,Construction Materials
3263831000013143109,Black iron sheet 1220*2440 mm thick 20 mm,Construction Materials
3263831000013143117,Black iron sheet 1220*2440 mm thick 9.8 mm,Construction Materials
3263831000013143115,Black iron sheet 1220*2440 mm thick 11.8 mm,Construction Materials
3263831000013143123,Black iron sheet size 1220 *2440 mm thick 3.8,Construction Materials
3263831000013314026,SABIC Iron 20 mm regular,Metals & Steel
3263831000013314020,SABIC armament iron drawn 10 mm,Security & Access Control
3263831000013314028,Tied wire,Tools & Hardware
3263831000013314024,SABIC iron 16 mm regular,Metals & Steel
3263831000013314022,SABIC iron 12 mm regular,Metals & Steel
3263831000013421005,OPW KPS Welding Machine,Tools & Hardware
3263831000013421003,OPW KPS doublewall 75/63mm Pipe secondary contained 100m coil,Construction Materials
3263831000013401019,Grey Cast Iron Manhole Cover & Frame JMCC 03 (40 Tons) Clear opening 600 Dia - over base 810 MM Dia,Construction Materials
3263831000013657877,(Watani) MM14 Military,Security & Access Control
3263831000013657879,(WATANI) MM 20 Movement,Security & Access Control
3263831000013657875,(watani) mm12 حديد نظامي,Metals & Steel
3263831000013621540,(Watani) MM16 Military,Security & Access Control
3263831000013621542,(WATANI) MM18 Military,Metals & Steel
3263831000013621538,(Watani) MM14 Military,Security & Access Control
3263831000013621536,(watani) mm12 حديد نظامي,Metals & Steel
3263831000013621544,(WATANI) MM 20 Movement,Tools & Hardware
3263831000013659029,20.0 mm Black Deformed Straight Bar G60-12 M -Sabic,Metals & Steel
3263831000013659023,12.0 mm Black Deformed Straight Bar G60-12 M -Sabic,Metals & Steel
3263831000013659031,11.0 mm Plain Wire Rod in Coil - SABIC,Metals & Steel
3263831000013659027,16.0 mm Black Deformed Straight Bar G60-12 M -Sabic,Construction Materials
3263831000013659025,14.0 mm Black Deformed Straight Bar G60-12 M -Sabic,Metals & Steel
3263831000013659033,09.0 mm Plain Wire Rod in Coil -SABIC,Metals & Steel
3263831000013648029,MDF normal Thai 18 mm 122*245,Construction Materials
3263831000013648027,Di Fi Thai 12 mm 122*2,Metals & Steel
3263831000013656056,STEEL REBAR 25MM,Metals & Steel
3263831000013718020,Supplying the three -dimensional concrete panel technology for the balcony villas model,Construction Materials
3263831000013718022,Supplying the accessories of the three -dimensional concrete panels of the balcony villas,Construction Materials
3263831000013718018,Supplying the accessories of the isolated concrete panels of the Panel D3 for the iMuom villas model,Construction Materials
3263831000013718016,Supplying the three -dimensional concrete panel technology of the Panel D3 for the Village Form of any Home,Construction Materials
3263831000013831100,Isolation of pursuits,Miscellaneous & Logistics
3263831000013831098,فوم بولیسرين,Metals & Steel
3263831000013831096,Two layers are a waterproofing according to the required specifications,Construction Materials
3263831000013833115,Coyle iron 11 mm,Metals & Steel
3263831000014050464,C25-OPC-CYL-SCREED-MAX AGG SIZE 10MM,Construction Materials
3263831000014045593,Rebar (ittefaq) 20 mm,Metals & Steel
3263831000014045591,Rebar (ittefaq) 16 mm,Metals & Steel
3263831000014164015,SABIC 14 mm,Construction Materials
3263831000014164017,SABIC iron 16 mm,Metals & Steel
3263831000014164013,SABIC iron 12 mm,Metals & Steel
3263831000014181030,Rebar 10mm G60,Metals & Steel
3263831000014180060,HR COIL CHEQC 3.70X1000MM,Metals & Steel
3263831000014180058,HR COIL CHEQ 5.7MMX1000,Electrical & Lighting
3263831000014180056,HR COIL ١ CHEQ4.7MMX1000,Electrical & Lighting
3263831000014217003,Supply and installation of the 220**90 ok,Metals & Steel
3263831000014217005,Supply and installation of the 220*80 white paint joints,Construction Materials
3263831000014397057,4X240 CU/XLPE/SWA/PVC,Electrical & Lighting
3263831000014397055,4X120 CU/XLPE/SWA/PVC,Electrical & Lighting
3263831000014397083,SAUDI DEFORMED REBAR FABRICATED 12MM,Metals & Steel
3263831000014397091,SAUDI DEFORMED REBAR OFF-CUT 20MM,Construction Materials
3263831000014397085,SAUDI DEFORMED REBAR FABRICATED 14MM,Construction Materials
3263831000014397089,SAUDI DEFORMED STEEL BAR 14MMX12MTR,Construction Materials
3263831000014397087,SAUDI DEFORMED REBAR FABRICATED 20MM,Construction Materials
3263831000014451011,Steel armament 8 mm,Security & Access Control
3263831000014451013,Steel iron 10 mm,Metals & Steel
3263831000014514049,Coil Sabic 11 mm,Metals & Steel
3263831000014736053,Smoke detector is not entitled Taiwanese,Safety & Fire Protection
3263831000014736061,"A noted alarm bell, Taiwanese",Electrical & Lighting
3263831000014736069,Third fire pump) Electrical + Diesel Reserves (500 Gallon / Minute and Joci Aid 35 Gallon / L,Safety & Fire Protection
3263831000014736077,Firex 6 kg powder extinguisher,Safety & Fire Protection
3263831000014736085,Alarm Check Valve 3 inch supply 3 Duko,Plumbing & HVAC
3263831000014736093,"Iron Table 40 pipes, alm there, divisions and accessories needed to install the UL 40 Secretrad AS",Construction Materials
3263831000014736055,A heat detector is not entitled Taiwan,Metals & Steel
3263831000014736063,"Sarina with Falash Farazi, Taiwanese external",Electrical & Lighting
3263831000014736071,Pendint & upright) of Al -Nahhasizi,Electrical & Lighting
3263831000014736079,Co2 Firex Fire Fire 6 kg,Safety & Fire Protection
3263831000014736087,Duko Supply 3 inch gate trail,Construction Materials
3263831000014736051,Non -Xone Taiwan 4 zone dashboard,Electrical & Lighting
3263831000014736059,"Castle of glass, unit by Taiwan",Miscellaneous & Logistics
3263831000014736067,Malaysian reserve lighting scout,Electrical & Lighting
3263831000014736075,FOAMS Fire Box Red Red Foam contains a hose of Al -Mutami and a rotating reel and moving out,Safety & Fire Protection
3263831000014736083,Duko 4 inch Inch NRV VALVE Supply,Plumbing & HVAC
3263831000014736091,"The materials needed to install the alarm system from iMT pipes, Walletat, and all that is necessary to install the system",Security & Access Control
3263831000014736057,Unit Sounder Base supply and installation of a smoke detector,Safety & Fire Protection
3263831000014736065,Emergency exit two faces Malaysian,Safety & Fire Protection
3263831000014736073,Red polished water box is a red porch on a rubber hose on a spinning ball and action,Miscellaneous & Logistics
3263831000014736081,FOAM FIREX Fire Fire Fire 25 K.,Safety & Fire Protection
3263831000014736089,Dry Civil Defense Supply (2.54 * 2.5 -inch copper with a LiFco's non -reflux whispered,Safety & Fire Protection
3263831000014817075,Cooper bus bar 15*10,Electrical & Lighting
3263831000014817077,STEEL COVER 100*59,Metals & Steel
3263831000014825019,SABIC armament iron - 12 mm * 12 meters,Tools & Hardware
3263831000014825021,SABIC armament iron - 14 mm * 12 meters,Metals & Steel
3263831000014825023,SABIC armament iron - 16 mm * 12 meters,Tools & Hardware
3263831000014879032,حدید تسلیح (SABIC),Metals & Steel
3263831000014937011,Supply and operation of a 4 cm thickness of the thickness of the RC2 layer,Construction Materials
3263831000014928027,"WIRE MESH 4X1.5M 8"" 8MM",Construction Materials
3263831000015042262,SABIC armament iron - 8 mm * 6 meters,Metals & Steel
3263831000015042264,SABIC armament iron - 10 mm - 12 meters,Security & Access Control
3263831000015124135,Iron Majdoul Al -Itifaq 16 mm * 12 meters - Saudi,Construction Materials
3263831000015124133,Iron Majdoul Al -Itifaq 14 mm * 12 meters - Saudi,Construction Materials
3263831000015124131,Iron Majdoul Al -Itifaq 12 mm * 12 meters - Saudi,Plumbing & HVAC
3263831000015144177,E6.2H 6300 Ekip Dip LSI 3p WMP,Tools & Hardware
3263831000015144185,E1.2 W FP Iu=1600 3p HR HR,Safety & Fire Protection
3263831000015144193,E1.2C 1250 Ekip Dip LSI 3p WMP,Electrical & Lighting
3263831000015144201,E4.2S 4000 Ekip Dip LSI 3p WMP,Electrical & Lighting
3263831000015144209,XT6N 1000 Ekip Dip LS/I In=1000 3p F F,Tools & Hardware
3263831000015144179,E6.2H/f 6300 Ekip Dip LSI 4p WMP,Tools & Hardware
3263831000015144187,E1.2B 800 Ekip Dip LSI 3p WMP,Electrical & Lighting
3263831000015144195,E1.2C 1600 Ekip Dip LSI 3p WMP,Electrical & Lighting
3263831000015144203,E6.2 W FP Iu=6300 or X version 3p HR HR,Electrical & Lighting
3263831000015144211,XT7S 1600 Ekip Dip LS/I In=1600A 3p F F,Electrical & Lighting
3263831000015144175,KIT W MP XT2 3p,Tools & Hardware
3263831000015144183,A1C 125 TMF 32-400 1p F F,Electrical & Lighting
3263831000015144191,E1.2C 1000 Ekip Dip LSI 3p WMP,Electrical & Lighting
3263831000015144199,E2.2S 2500 Ekip Dip LSIG 3p WMP,Electrical & Lighting
3263831000015144207,XT5H 400 Ekip Dip LS/I In=320 3p F F,Electrical & Lighting
3263831000015144181,XT6N 800 Ekip Dip LS/I In=800 3p F F,Electrical & Lighting
3263831000015144189,E1.2B 1000 Ekip Dip LSI 3p WMP,Electrical & Lighting
3263831000015144197,E2.2N 2500 Ekip Dip LSI 3p WMP,Electrical & Lighting
3263831000015144205,XT5N 630 Ekip Dip LS/I In=630 3p F F,Construction Materials
3263831000015144213,Kit W MP XT5 630A 3p,Electrical & Lighting
3263831000015199015,Acrylic,Office & Furniture
3263831000015199013,Polystyrene - EPS,Construction Materials
3263831000015381009,"Coyle smooth, 11 mm SABIC",Metals & Steel
3263831000015377055,SABIC iron 16 mm regular,Metals & Steel
3263831000015377057,Skiping wire size 22-6 km,Electrical & Lighting
3263831000015377053,SABIC iron 14 mm regular,Metals & Steel
3263831000015377051,SABIC armament iron drawn 10 mm,Metals & Steel
3263831000015997003,G40 حديد مجلفن 8,Electrical & Lighting
3263831000016006005,"SABIC STEEL 14mm, 12 meter",Construction Materials
3263831000016006007,"SABIC STEEL 16mm, 12 meter",Construction Materials
3263831000016006003,"SABIC STEEL 12mm, 12 meter",Metals & Steel
3263831000016175317,C25-OPC-CYL-SCREED-MAX AGG SIZE 10MM,Construction Materials
3263831000016208287,"Iron Arm, Saudi SABIC, 14 mm * 12 m",Metals & Steel
3263831000016311037,SABIC armament iron - 16 mm * 12 meters,Tools & Hardware
3263831000016311035,SABIC armament iron - 14 mm * 12 meters,Metals & Steel
3263831000016311033,SABIC armament iron - 12 mm * 12 meters,Security & Access Control
3263831000016539029,Steel armament 12 * 12 mm Saudi,Safety & Fire Protection
3263831000016539033,Steel armament 16 * 12 mm Saudi,Security & Access Control
3263831000016539031,Steel armament 14 * 12 mm Saudi,Security & Access Control
3263831000016715019,"An empty rectangle 40*20*1,5*mm*6 meters",Metals & Steel
